ProductID,ProductName,Category,StoreID,Date,UnitsSold,UnitsInStock,UnitCost,UnitPrice,Season
P003,Doll C,Dolls,103,07-09-2025,38,68,14.87,27.53,Diwali
P004,Board Game D,Board Games,101,07-09-2025,13,161,5.49,10.01,Christmas
P004,Board Game D,Board Games,102,07-09-2025,34,107,17.02,29.4,None
P004,Board Game D,Board Games,103,07-09-2025,22,99,17.8,22.58,None
P001,Action Figure A,Action Figures,101,14-09-2025,11,73,17.6,26.36,Christmas
P001,Action Figure A,Action Figures,102,14-09-2025,24,154,11.32,20.87,Diwali
P001,Action Figure A,Action Figures,103,14-09-2025,7,199,11.24,14.16,Christmas
P002,Puzzle Set B,Puzzles,101,14-09-2025,20,146,17.48,31.09,Christmas
P002,Puzzle Set B,Puzzles,102,14-09-2025,49,49,9.45,17.54,Summer Holiday
P002,Puzzle Set B,Puzzles,103,14-09-2025,43,25,14.87,19.29,Christmas
P003,Doll C,Dolls,101,14-09-2025,32,104,5.21,9.34,Summer Holiday
P003,Doll C,Dolls,102,14-09-2025,40,36,10.5,20.13,Christmas
P003,Doll C,Dolls,103,14-09-2025,10,183,13.8,17.45,Summer Holiday
P004,Board Game D,Board Games,101,14-09-2025,12,127,16.77,28.15,None
P004,Board Game D,Board Games,102,14-09-2025,35,168,17.68,26.1,None
P004,Board Game D,Board Games,103,14-09-2025,22,102,18.89,31.77,Diwali
P001,Action Figure A,Action Figures,101,21-09-2025,17,191,6.26,12.02,Back to School
P001,Action Figure A,Action Figures,102,21-09-2025,41,185,5.48,10.79,Back to School
P001,Action Figure A,Action Figures,103,21-09-2025,35,189,9.32,17.32,Diwali
P002,Puzzle Set B,Puzzles,101,21-09-2025,49,23,6.3,8.01,Back to School
P002,Puzzle Set B,Puzzles,102,21-09-2025,7,160,11.28,15.94,None
P002,Puzzle Set B,Puzzles,103,21-09-2025,22,91,18.83,30.89,Christmas
P003,Doll C,Dolls,101,21-09-2025,47,55,18.44,24.73,None
P003,Doll C,Dolls,102,21-09-2025,8,108,8.6,16.53,Summer Holiday
P003,Doll C,Dolls,103,21-09-2025,27,129,15.17,29.01,Back to School
P004,Board Game D,Board Games,101,21-09-2025,11,26,17.85,30.79,Summer Holiday
P004,Board Game D,Board Games,102,21-09-2025,8,88,13.17,19.58,Summer Holiday
P004,Board Game D,Board Games,103,21-09-2025,36,119,9.13,17.04,None
P001,Action Figure A,Action Figures,101,28-09-2025,6,84,7.59,10.58,Diwali
P001,Action Figure A,Action Figures,102,28-09-2025,34,61,12.45,18.77,Christmas
P001,Action Figure A,Action Figures,103,28-09-2025,9,29,17.56,23.58,None
P002,Puzzle Set B,Puzzles,101,28-09-2025,37,125,8.68,16.95,Back to School
P002,Puzzle Set B,Puzzles,102,28-09-2025,47,59,16.23,20.14,None
P002,Puzzle Set B,Puzzles,103,28-09-2025,42,47,12.79,22.94,None
P003,Doll C,Dolls,101,28-09-2025,27,95,17.39,31.87,None
P003,Doll C,Dolls,102,28-09-2025,35,103,17.78,24.97,Diwali
P003,Doll C,Dolls,103,28-09-2025,27,127,12.65,21.21,Back to School
P004,Board Game D,Board Games,101,28-09-2025,20,161,13.22,19.83,None
P004,Board Game D,Board Games,102,28-09-2025,21,174,13.13,19.9,Christmas
P004,Board Game D,Board Games,103,28-09-2025,12,191,12.97,19.76,Christmas
P001,Action Figure A,Action Figures,101,05-10-2025,32,44,12.18,23.21,Summer Holiday
P001,Action Figure A,Action Figures,102,05-10-2025,5,131,10.56,20.89,Summer Holiday
P001,Action Figure A,Action Figures,103,05-10-2025,26,129,12.06,23.92,Back to School
P002,Puzzle Set B,Puzzles,101,05-10-2025,11,183,17.57,27.29,Back to School
P002,Puzzle Set B,Puzzles,102,05-10-2025,14,40,6.59,9.99,Christmas
P002,Puzzle Set B,Puzzles,103,05-10-2025,32,95,11.22,20.25,Back to School
P003,Doll C,Dolls,101,05-10-2025,24,165,10.51,19.7,Diwali
P003,Doll C,Dolls,102,05-10-2025,9,198,15.89,27.24,Diwali
P003,Doll C,Dolls,103,05-10-2025,19,131,10.52,20.47,Back to School
P004,Board Game D,Board Games,101,05-10-2025,31,61,6.81,9.73,None
P004,Board Game D,Board Games,102,05-10-2025,15,162,9.57,13.72,Christmas
P004,Board Game D,Board Games,103,05-10-2025,36,154,6.84,13.29,Back to School
P001,Action Figure A,Action Figures,101,12-10-2025,19,59,10.85,19.58,None
P001,Action Figure A,Action Figures,102,12-10-2025,45,91,12.6,22.13,Summer Holiday
P001,Action Figure A,Action Figures,103,12-10-2025,13,163,18.47,33.19,None
P002,Puzzle Set B,Puzzles,101,12-10-2025,9,62,16.62,21.05,Diwali
P002,Puzzle Set B,Puzzles,102,12-10-2025,36,199,12.83,23.56,None
P002,Puzzle Set B,Puzzles,103,12-10-2025,21,64,12.54,21.38,Back to School
P003,Doll C,Dolls,101,12-10-2025,13,129,6.18,10.22,Back to School
P003,Doll C,Dolls,102,12-10-2025,27,95,7.68,13.83,Summer Holiday
P003,Doll C,Dolls,103,12-10-2025,8,154,5.05,7.34,None
P004,Board Game D,Board Games,101,12-10-2025,8,141,6.8,10.33,Diwali
P004,Board Game D,Board Games,102,12-10-2025,32,63,18.31,33.94,Christmas
P004,Board Game D,Board Games,103,12-10-2025,14,186,13.61,27.02,Back to School
P001,Action Figure A,Action Figures,101,19-10-2025,41,170,12.98,22.53,Back to School
P001,Action Figure A,Action Figures,102,19-10-2025,44,101,14.83,26.42,Diwali
P001,Action Figure A,Action Figures,103,19-10-2025,21,54,8.38,16.51,Diwali
P002,Puzzle Set B,Puzzles,101,19-10-2025,5,65,7.71,13.06,Diwali
P002,Puzzle Set B,Puzzles,102,19-10-2025,19,154,10.71,20.66,Summer Holiday
P002,Puzzle Set B,Puzzles,103,19-10-2025,46,126,6.45,11.58,Diwali
P003,Doll C,Dolls,101,19-10-2025,8,137,15.55,20.35,Summer Holiday
P003,Doll C,Dolls,102,19-10-2025,6,183,11.96,23.47,Diwali
P003,Doll C,Dolls,103,19-10-2025,27,150,10.66,20.51,Summer Holiday
P004,Board Game D,Board Games,101,19-10-2025,29,61,16.57,20.64,Summer Holiday
P004,Board Game D,Board Games,102,19-10-2025,11,30,15.91,26.1,Diwali
P004,Board Game D,Board Games,103,19-10-2025,21,186,14.06,21.1,Diwali
P001,Action Figure A,Action Figures,101,26-10-2025,26,178,12.79,16.14,Back to School
P001,Action Figure A,Action Figures,102,26-10-2025,29,170,15.17,28.63,None
P001,Action Figure A,Action Figures,103,26-10-2025,19,67,15.79,23,None
P002,Puzzle Set B,Puzzles,101,26-10-2025,17,87,16.75,25.63,Christmas
P002,Puzzle Set B,Puzzles,102,26-10-2025,48,51,13.04,21.28,Christmas
P002,Puzzle Set B,Puzzles,103,26-10-2025,28,181,5.37,8.18,None
P003,Doll C,Dolls,101,26-10-2025,47,119,14.13,25.23,None
P003,Doll C,Dolls,102,26-10-2025,49,46,9.03,12.33,None
P003,Doll C,Dolls,103,26-10-2025,48,113,5.3,9.29,None
P004,Board Game D,Board Games,101,26-10-2025,37,35,12.8,17.52,None
P004,Board Game D,Board Games,102,26-10-2025,28,145,16.89,24.94,Diwali
P004,Board Game D,Board Games,103,26-10-2025,22,97,17.99,25.27,Back to School
P001,Action Figure A,Action Figures,101,02-11-2025,41,114,8.36,15.33,Christmas
P001,Action Figure A,Action Figures,102,02-11-2025,30,55,18,32.99,Summer Holiday
P001,Action Figure A,Action Figures,103,02-11-2025,21,82,10.13,17.67,None
P002,Puzzle Set B,Puzzles,101,02-11-2025,48,186,13.65,17.93,None
P002,Puzzle Set B,Puzzles,102,02-11-2025,30,180,6.39,11.82,None
P002,Puzzle Set B,Puzzles,103,02-11-2025,12,185,18.34,35.52,Back to School
P003,Doll C,Dolls,101,02-11-2025,24,41,6.22,8.73,None
P003,Doll C,Dolls,102,02-11-2025,30,151,15.65,19.92,Christmas
P003,Doll C,Dolls,103,02-11-2025,44,158,12.39,23.91,Diwali
P004,Board Game D,Board Games,101,02-11-2025,11,178,16.84,23.17,None
P004,Board Game D,Board Games,102,02-11-2025,5,49,5.75,7.21,Diwali
P004,Board Game D,Board Games,103,02-11-2025,15,197,9.88,17.43,Back to School
P001,Action Figure A,Action Figures,101,09-11-2025,27,79,11.37,21.58,Diwali
P001,Action Figure A,Action Figures,102,09-11-2025,49,52,6.98,8.84,Summer Holiday
P001,Action Figure A,Action Figures,103,09-11-2025,13,106,5.24,6.71,Diwali
P002,Puzzle Set B,Puzzles,101,09-11-2025,38,104,13.39,24.07,None
P002,Puzzle Set B,Puzzles,102,09-11-2025,27,96,10.68,15.58,Summer Holiday
P002,Puzzle Set B,Puzzles,103,09-11-2025,26,36,7.79,10.33,Diwali
P003,Doll C,Dolls,101,09-11-2025,42,198,10.82,14.46,Back to School
P003,Doll C,Dolls,102,09-11-2025,6,47,14.82,21.4,Christmas
P003,Doll C,Dolls,103,09-11-2025,24,26,9.9,19.18,Christmas
P004,Board Game D,Board Games,101,09-11-2025,19,198,13.24,21.85,Summer Holiday
P004,Board Game D,Board Games,102,09-11-2025,27,180,11.48,18.08,None
P004,Board Game D,Board Games,103,09-11-2025,38,46,7.65,13.68,Christmas
P001,Action Figure A,Action Figures,101,16-11-2025,14,116,13.12,20.42,Back to School
P001,Action Figure A,Action Figures,102,16-11-2025,31,182,17.28,26.78,Back to School
P001,Action Figure A,Action Figures,103,16-11-2025,10,52,6.25,10.62,Diwali
P002,Puzzle Set B,Puzzles,101,16-11-2025,32,24,5.42,8.04,Diwali
P002,Puzzle Set B,Puzzles,102,16-11-2025,19,185,18.2,21.97,Christmas
P002,Puzzle Set B,Puzzles,103,16-11-2025,16,198,18.47,35.82,Summer Holiday
P003,Doll C,Dolls,101,16-11-2025,49,196,14.27,21.21,None
P003,Doll C,Dolls,102,16-11-2025,6,153,16.15,27.95,Summer Holiday
P003,Doll C,Dolls,103,16-11-2025,33,86,16.82,22.65,Christmas
P004,Board Game D,Board Games,101,16-11-2025,33,153,18.8,33.36,Diwali
P004,Board Game D,Board Games,102,16-11-2025,33,70,11.13,21.62,Christmas
P004,Board Game D,Board Games,103,16-11-2025,8,126,14.24,19.34,Back to School
P001,Action Figure A,Action Figures,101,23-11-2025,9,195,13.42,24.26,Diwali
P001,Action Figure A,Action Figures,102,23-11-2025,29,135,16.21,23.28,Back to School
P001,Action Figure A,Action Figures,103,23-11-2025,41,150,10.97,16.59,None
P002,Puzzle Set B,Puzzles,101,23-11-2025,23,167,14.36,17.78,Back to School
P002,Puzzle Set B,Puzzles,102,23-11-2025,47,195,6.59,8.61,Diwali
P002,Puzzle Set B,Puzzles,103,23-11-2025,7,172,17.34,25.18,None
P003,Doll C,Dolls,101,23-11-2025,49,120,8.95,12.67,Diwali
P003,Doll C,Dolls,102,23-11-2025,47,64,5.35,10.69,Summer Holiday
P003,Doll C,Dolls,103,23-11-2025,34,132,18.53,29.35,None
P004,Board Game D,Board Games,101,23-11-2025,48,43,15.12,26.01,Christmas
P004,Board Game D,Board Games,102,23-11-2025,21,129,11.61,21.2,Summer Holiday
P004,Board Game D,Board Games,103,23-11-2025,43,160,5.35,8.32,Christmas
P001,Action Figure A,Action Figures,101,30-11-2025,25,48,15.99,22.05,Back to School
P001,Action Figure A,Action Figures,102,30-11-2025,30,93,9.12,11.91,Summer Holiday
P001,Action Figure A,Action Figures,103,30-11-2025,5,89,14.72,19.31,None
P002,Puzzle Set B,Puzzles,101,30-11-2025,20,48,19.98,37.57,Summer Holiday
P002,Puzzle Set B,Puzzles,102,30-11-2025,25,107,9.67,17.22,Summer Holiday
P002,Puzzle Set B,Puzzles,103,30-11-2025,9,164,10.65,15.87,Christmas
P003,Doll C,Dolls,101,30-11-2025,34,142,10.01,15.61,None
P003,Doll C,Dolls,102,30-11-2025,29,41,8.76,14.07,Back to School
P003,Doll C,Dolls,103,30-11-2025,42,169,15.39,20.37,Back to School
P004,Board Game D,Board Games,101,30-11-2025,29,162,9.5,12.15,None
P004,Board Game D,Board Games,102,30-11-2025,15,56,17.43,30.9,Summer Holiday
P004,Board Game D,Board Games,103,30-11-2025,25,160,17.05,27.83,Diwali
P001,Action Figure A,Action Figures,101,07-12-2025,39,82,12.31,20.75,Summer Holiday
P001,Action Figure A,Action Figures,102,07-12-2025,12,148,18.88,22.83,Diwali
P001,Action Figure A,Action Figures,103,07-12-2025,43,176,7.5,11.51,None
P002,Puzzle Set B,Puzzles,101,07-12-2025,37,59,18.12,25.34,None
P002,Puzzle Set B,Puzzles,102,07-12-2025,6,83,5.97,10.66,Back to School
P002,Puzzle Set B,Puzzles,103,07-12-2025,12,84,14.11,20.41,Christmas
P003,Doll C,Dolls,101,07-12-2025,49,40,14.76,26.7,None
P003,Doll C,Dolls,102,07-12-2025,6,105,11.7,20.67,Summer Holiday
P003,Doll C,Dolls,103,07-12-2025,22,100,15.31,28.45,Diwali
P004,Board Game D,Board Games,101,07-12-2025,6,84,16.08,28.34,Christmas
P004,Board Game D,Board Games,102,07-12-2025,8,46,18.89,35.39,Back to School
P004,Board Game D,Board Games,103,07-12-2025,22,88,14.44,17.36,Summer Holiday
P001,Action Figure A,Action Figures,101,14-12-2025,43,25,10.26,13.91,Christmas
P001,Action Figure A,Action Figures,102,14-12-2025,11,196,19.76,24.56,Back to School
P001,Action Figure A,Action Figures,103,14-12-2025,27,105,17.11,30.39,Back to School
P002,Puzzle Set B,Puzzles,101,14-12-2025,21,120,6.48,10.53,Back to School
P002,Puzzle Set B,Puzzles,102,14-12-2025,34,41,16.51,29.19,Diwali
P002,Puzzle Set B,Puzzles,103,14-12-2025,23,186,12.85,16.77,Back to School
P003,Doll C,Dolls,101,14-12-2025,6,88,12.19,15.96,Summer Holiday
P003,Doll C,Dolls,102,14-12-2025,27,25,18.68,32.31,Christmas
P003,Doll C,Dolls,103,14-12-2025,43,187,15.89,21.05,Summer Holiday
P004,Board Game D,Board Games,101,14-12-2025,12,177,17.28,26.65,Summer Holiday
P004,Board Game D,Board Games,102,14-12-2025,17,116,19.32,28.68,Christmas
P004,Board Game D,Board Games,103,14-12-2025,11,163,15.07,21.45,Diwali
P001,Action Figure A,Action Figures,101,21-12-2025,33,134,10.14,13.85,Christmas
P001,Action Figure A,Action Figures,102,21-12-2025,19,84,18.78,26.92,Summer Holiday
P001,Action Figure A,Action Figures,103,21-12-2025,6,142,18.9,22.79,Diwali
P002,Puzzle Set B,Puzzles,101,21-12-2025,18,174,16.63,24.04,None
P002,Puzzle Set B,Puzzles,102,21-12-2025,25,183,13.24,26.08,Diwali
P002,Puzzle Set B,Puzzles,103,21-12-2025,29,37,14.18,28.28,Back to School
P003,Doll C,Dolls,101,21-12-2025,27,148,6.05,11.72,Summer Holiday
P003,Doll C,Dolls,102,21-12-2025,34,110,5.07,6.36,Diwali
P003,Doll C,Dolls,103,21-12-2025,16,199,9.42,13.62,Christmas
P004,Board Game D,Board Games,101,21-12-2025,13,106,10.46,18.89,None
P004,Board Game D,Board Games,102,21-12-2025,47,150,7.63,10.66,Christmas
P004,Board Game D,Board Games,103,21-12-2025,39,71,17.49,34.93,Summer Holiday
P001,Action Figure A,Action Figures,101,28-12-2025,35,171,12.6,15.86,Christmas
P001,Action Figure A,Action Figures,102,28-12-2025,31,144,5.97,7.83,Back to School
P001,Action Figure A,Action Figures,103,28-12-2025,18,162,13.06,17.75,Christmas
P002,Puzzle Set B,Puzzles,101,28-12-2025,28,100,14.77,22.6,Summer Holiday
P002,Puzzle Set B,Puzzles,102,28-12-2025,42,106,18.75,23.85,Summer Holiday
P002,Puzzle Set B,Puzzles,103,28-12-2025,46,47,7.1,8.8,Summer Holiday
P003,Doll C,Dolls,101,28-12-2025,48,134,7.91,12.65,Summer Holiday
P003,Doll C,Dolls,102,28-12-2025,49,112,17.94,30.88,Back to School
P003,Doll C,Dolls,103,28-12-2025,8,168,13.24,24.33,Back to School
P004,Board Game D,Board Games,101,28-12-2025,47,35,13.67,19.08,Christmas
P004,Board Game D,Board Games,102,28-12-2025,27,134,15.69,20.37,Christmas
P004,Board Game D,Board Games,103,28-12-2025,20,106,11.06,14.14,None
